Date,symbol,Open,Close,High,Low
2020-06-02,aapl,79.41574714104162,80.05701446533203,80.08177536768389,78.96512440852409
2020-06-03,aapl,80.38383536368288,80.49772644042969,80.76513208005483,79.79950983870039
2020-06-04,aapl,80.3169874249103,79.8044662475586,80.62152308069656,79.4231695326434
2020-06-05,aapl,80.0594960004,82.07738494873047,82.13928342908396,80.02978593878501
2020-06-08,aapl,81.7678783537786,82.56265258789062,82.59731935773524,81.04243010339027
2020-06-09,aapl,82.23584104159835,85.1698226928711,85.5709235993253,82.2036526258517
2020-06-10,aapl,86.13790858822773,87.36102294921875,87.83887732001203,85.68976427382037
2020-06-11,aapl,86.48703703558073,83.16680145263672,86.9203264228588,83.06281623103166
2020-06-12,aapl,85.35056287057215,83.88480377197266,86.11314869862328,82.75082712281309
2020-06-15,aapl,82.51067129309153,84.92223358154297,85.5882618102616,82.34478004718682
2020-06-16,aapl,87.01935217896707,87.17285919189453,87.45017071391908,85.35057166867436
2020-06-17,aapl,87.93298563429975,87.05155181884766,87.99488411884536,86.92775484975644
2020-06-18,aapl,87.00697266795748,87.0862045288086,87.5120663359257,86.46474142645472
2020-06-19,aapl,87.806696701026,86.58853149414062,88.28207271642113,85.45702565592623
2020-06-22,aapl,86.98964492244339,88.8540267944336,89.00010629711933,86.94260147426043
2020-06-23,aapl,90.1241752289984,90.7505874633789,92.19901321932383,89.69583508262497
2020-06-24,aapl,90.37176548504777,89.14865112304688,91.31014839849436,88.76735443519303
2020-06-25,aapl,89.30712609445045,90.33216094970703,90.37177688190549,88.53215594949482
2020-06-26,aapl,90.22570282567389,87.556640625,90.45101420341501,87.40560440213314
2020-06-29,aapl,87.46254818825815,89.57452392578125,89.67108917697189,86.9747878862152
2020-06-30,aapl,89.15360687319877,90.32225036621094,90.61441690643852,89.13380268611581
2020-07-01,aapl,90.40148522538587,90.15141296386719,90.95609315369958,90.10189871653422
2020-07-02,aapl,91.07741930499296,90.15141296386719,91.72611412599554,90.03505108244987
2020-07-06,aapl,91.60973507869225,92.56297302246094,93.04082739470995,91.57754666552093
2020-07-07,aapl,92.94922781152819,92.27577209472656,93.74400212260292,92.1618810152872
2020-07-08,aapl,93.27357843610596,94.42488861083984,94.45707702821825,93.18444069906063
2020-07-09,aapl,95.33602635264427,94.83094024658203,95.39049731184306,93.76133280556901
2020-07-10,aapl,94.41745734994828,94.996826171875,95.05625384620308,93.79352343925018
2020-07-13,aapl,96.32888097316105,94.55858612060547,98.9929937230894,94.34070228226642
2020-07-14,aapl,93.92722578226085,96.1233901977539,96.3189839540869,92.97399523586722
2020-07-15,aapl,98.0372866078693,96.78446197509766,98.29230804364772,95.56134740381991
2020-07-16,aapl,95.6331370460511,95.59352111816406,96.46752722051458,94.98196392659534
2020-07-17,aapl,96.05405741267727,95.40040588378906,96.21251358103528,94.91759475195272
2020-07-20,aapl,95.48954974612649,97.41087341308594,97.55200375987616,95.13796305769648
2020-07-21,aapl,98.21802844295814,96.06643676757812,98.29478195033121,95.81141534334614
2020-07-22,aapl,95.76188408488407,96.3363037109375,97.03204192260974,95.67275391323737
2020-07-23,aapl,96.06394672000931,91.951416015625,96.14317857474143,91.12445336626817
2020-07-24,aapl,90.11180917912658,91.72364044189453,92.07522712891189,88.28703566251659
2020-07-27,aapl,92.80809508251264,93.89750671386719,93.99159360331453,92.58031292950274
2020-07-28,aapl,93.459262318233,92.35499572753906,93.64000857103666,92.35003901411407
2020-07-29,aapl,92.84771212088737,94.12529754638672,94.31347132752755,92.81057454723225
2020-07-30,aapl,93.28099184664498,95.26422119140625,95.37068474358587,92.86503595257206
2020-07-31,aapl,101.89480947453977,105.2373275756836,105.39083460544803,99.85463032511724
2020-08-03,aapl,107.15864066228515,107.88904571533203,110.56305690688828,106.85410499040464
2020-08-04,aapl,108.08216662215008,108.60954284667969,109.72371541479585,107.34433406800528
2020-08-05,aapl,108.32479954065415,109.00320434570312,109.33003007676422,107.84941597220481
2020-08-06,aapl,109.34241533272406,112.8062515258789,113.31134519026783,108.74076397782957
2020-08-07,aapl,112.3176122461118,110.24151611328125,112.7839292286504,109.4279442191467
2020-08-10,aapl,111.71736145223544,111.84386444091797,112.88315401368806,109.13774357261882
2020-08-11,aapl,111.09229106255728,108.51763153076172,111.60077065103714,108.25222659237363
2020-08-12,aapl,109.63132835396988,112.12413787841797,112.38705998744351,109.4328991443771
2020-08-13,aapl,113.5330117622653,114.10846710205078,115.13287480039926,113.03444831353164
2020-08-14,aapl,113.92987538351134,114.00676727294922,114.09854097520801,112.15886396192802
2020-08-17,aapl,115.15271817841949,113.70912170410156,115.17752372425525,113.06918101124165
2020-08-18,aapl,113.45612484632586,114.6566390991211,115.09070966358505,113.11382799007133
2020-08-19,aapl,115.07333718313984,114.80049133300781,116.24408772858773,114.70375954999112
2020-08-20,aapl,114.84266127727062,117.34786987304688,117.46444911924367,114.82529663920975
2020-08-21,aapl,118.32762655209355,123.39509582519531,123.88869361855198,118.31522756446138
2020-08-24,aapl,127.68866786798543,124.87093353271484,127.77549106144336,122.96598573679192
2020-08-25,aapl,123.72003930701624,123.8465347290039,124.198755331033,122.08792968362752
2020-08-26,aapl,125.19090954740464,125.53072357177734,125.99704058054186,124.10200891847158
2020-08-27,aapl,126.14586631188874,124.03008270263672,126.48568033633336,122.86180735503059
2020-08-28,aapl,125.02471880254754,123.82917022705078,125.45134845072992,123.60096980470635
2020-08-31,aapl,126.57994113155782,128.0284881591797,129.9731309785716,125.0123244526719
2020-09-01,aapl,131.71935212504533,133.1282196044922,133.74337001435632,129.50683627217717
2020-09-02,aapl,136.51146030812592,130.36997985839844,136.89840258312563,126.00447649228988
2020-09-03,aapl,125.91518804505003,119.93244934082031,127.83005199339235,119.55543079035115
2020-09-04,aapl,119.12879506904503,120.0118179321289,122.73033750264815,110.02075494354648
2020-09-08,aapl,113.05677798034094,111.93563842773438,118.0572718793123,111.79673645022879
2020-09-09,aapl,116.34083285338126,116.40036010742188,118.20609331935506,114.35651030973642
2020-09-10,aapl,119.41653056541152,112.60037994384766,119.55543253706584,111.61814241012371
2020-09-11,aapl,113.67191685438956,111.12206268310547,114.32674692860382,109.13774013519287
