Date,symbol,Open,Close,High,Low
2020-06-02,jpm,95.98867672988158,94.69644927978516,96.12268506971932,93.7392426792831
2020-06-03,jpm,97.23304917823606,99.80792999267578,100.43011574964031,96.7352976515017
2020-06-04,jpm,99.37719437155098,101.88507843017578,102.04780180840488,98.39127268793005
2020-06-05,jpm,110.01175425371852,106.4700927734375,110.8158042881105,104.84283718021929
2020-06-08,jpm,108.55680330684942,108.59508514404297,109.30342328153867,107.14970844551652
2020-06-09,jpm,105.91491703374642,105.80962371826172,106.85297545891011,104.34509871567451
2020-06-10,jpm,105.7330423759745,101.52133178710938,105.7809056281405,101.32031927324466
2020-06-11,jpm,95.74937888612652,93.05005645751953,97.2330520970486,92.40872976238583
2020-06-12,jpm,96.40027193007431,95.59622192382812,96.8022969331974,93.1649163813259
2020-06-15,jpm,92.29385079540727,96.91716003417969,97.08945749969003,91.76739159178011
2020-06-16,jpm,100.86087162428097,97.69251251220703,101.15760336145632,95.06019411288185
2020-06-17,jpm,98.1423913936271,95.22291564941406,98.15196550442774,94.96446577814416
2020-06-18,jpm,94.44757429603177,94.70602416992188,96.21840506095106,93.93068185115844
2020-06-19,jpm,96.22796964576561,93.6243667602539,96.29497380960277,92.59058927575283
2020-06-22,jpm,93.08835219351205,92.60974884033203,93.75839396680102,92.40873630834535
2020-06-23,jpm,94.73473058283086,93.7392349243164,95.69193710414406,93.66265664991387
2020-06-24,jpm,92.60974264213998,90.60918426513672,92.6958877345512,90.27415609800741
2020-06-25,jpm,90.3124357649453,93.76795196533203,94.00725360079977,90.22629068157197
2020-06-26,jpm,91.03992673261348,88.62776184082031,91.28880251098424,88.0630134123756
2020-06-29,jpm,89.40309435149508,89.02021026611328,90.44644599868128,88.23530117738855
2020-06-30,jpm,88.85749103780243,90.03485107421875,90.6091808804682,88.60861527528812
2020-07-01,jpm,90.829332859814,89.26908874511719,91.61424197252562,89.04892801584991
2020-07-02,jpm,91.56943679850211,89.55905151367188,91.78207547624132,88.85347838972537
2020-07-06,jpm,91.26981560258,91.82073974609375,92.01404361698386,90.35161115474706
2020-07-07,jpm,90.68023179829365,89.23043060302734,90.95086017489213,88.92113997633334
2020-07-08,jpm,89.2014261326065,90.17762756347656,90.21628243533036,88.7278265246687
2020-07-09,jpm,90.3902693909236,88.22523498535156,90.97019577329904,87.74196791608554
2020-07-10,jpm,88.92112844669025,93.04822540283203,93.59914949063679,88.79548168072398
2020-07-13,jpm,95.42591579712055,94.3820571899414,95.94783772664007,93.00958052535589
2020-07-14,jpm,95.07795831561606,94.92330932617188,96.60507652899416,93.40585114408177
2020-07-15,jpm,97.51363185778952,96.3924560546875,97.900247000748,95.34859738092076
2020-07-16,jpm,95.47423810941665,96.66307830810547,97.83258369513459,95.25193939382063
2020-07-17,jpm,96.65341160457602,94.87499237060547,96.7307361036365,94.8556575588053
2020-07-20,jpm,94.16941661336682,94.04376983642578,95.0972884541858,94.00510758796625
2020-07-21,jpm,94.44004047316686,96.0831527709961,96.70173396869878,94.37238338510781
2020-07-22,jpm,96.31512465988551,95.38725280761719,96.77905689898469,94.26606971066586
2020-07-23,jpm,95.20360192506159,95.66754150390625,96.02515437548935,94.69134006917379
2020-07-24,jpm,96.26679146863259,94.990966796875,96.46010270621387,94.6623487540914
2020-07-27,jpm,94.24674430230323,93.65715789794922,94.36272367753999,92.9515847442883
2020-07-28,jpm,93.27054501801398,94.06310272216797,94.61402689000585,93.27054501801398
2020-07-29,jpm,93.82145427343951,96.34410858154297,96.37310342144107,93.75379718898755
2020-07-30,jpm,94.27574184090619,93.77313995361328,94.46904572120631,92.83560802268026
2020-07-31,jpm,93.25121165258777,93.40585327148438,93.6861490406837,92.06237148488513
2020-08-03,jpm,93.77313600202353,92.88392639160156,94.30473271155299,92.64229286437364
2020-08-04,jpm,92.70029358109824,92.35234069824219,92.73894845779749,91.84973881230776
2020-08-05,jpm,92.66163484281519,93.956787109375,95.17462224553512,92.51665324045102
2020-08-06,jpm,94.31440425455557,93.98577880859375,94.81699876864553,93.30920785230526
2020-08-07,jpm,93.68615535638452,96.05416107177734,96.16048041809168,93.32853506659357
2020-08-10,jpm,96.75972603936926,97.27198791503906,98.62513708368202,96.68240154423086
2020-08-11,jpm,100.38423567551379,100.34557342529297,102.60726713175514,100.04595020366929
2020-08-12,jpm,102.60725097502718,99.49501037597656,102.86821190533861,98.30617033461118
2020-08-13,jpm,98.58647915115404,98.94409942626953,99.9009661297617,98.23852628187143
2020-08-14,jpm,98.10321558741641,98.9827651977539,99.8526400278442,98.02589108614207
2020-08-17,jpm,98.10321248701813,96.37311553955078,98.58647954360443,96.19913910421691
2020-08-18,jpm,96.56642562432292,95.02963256835938,96.56642562432292,94.83632869767956
2020-08-19,jpm,95.60955076140928,95.25193786621094,97.22366092781407,95.0489592173898
2020-08-20,jpm,94.00510796695404,94.1114273071289,94.74933597410813,93.56050316898187
2020-08-21,jpm,94.01477306527661,94.06310272216797,95.27127040374845,93.69582240163281
2020-08-24,jpm,95.15528235054278,96.7114028930664,96.85638448768773,94.1597533743841
2020-08-25,jpm,97.88090864265862,97.13668060302734,98.56715436794144,96.46010965790798
2020-08-26,jpm,96.59541697253805,95.77385711669922,96.9143676102126,95.73520224321784
2020-08-27,jpm,95.68687868606544,98.92476654052734,99.21472972859806,95.68687868606544
2020-08-28,jpm,99.68832399809861,99.33070373535156,99.79464333637287,98.40283190737875
2020-08-31,jpm,98.70246245242488,96.83705139160156,98.76045213725708,96.67273499446071
2020-09-01,jpm,96.21846762729848,96.7887191772461,97.49429227833797,95.72553319705813
2020-09-02,jpm,96.60507195241168,98.24818420410156,98.52847995363813,96.22812427608613
2020-09-03,jpm,99.86229685673499,97.93889617919922,101.47640693600336,97.27198533096937
2020-09-04,jpm,100.56787227531157,100.05560302734375,101.68904795466167,97.97756068969206
2020-09-08,jpm,99.53367952399934,96.57608032226562,100.10393107285972,96.15081035544301
2020-09-09,jpm,97.42664374780479,97.49430084228516,98.28685853794244,96.22813611119506
2020-09-10,jpm,98.00656353351401,96.48910522460938,98.99242511436562,96.30546137781464
2020-09-11,jpm,96.62442071517758,97.68760681152344,97.96790260153587,96.25713301664454
2020-09-14,jpm,98.11287676204313,99.0407485961914,99.99761527295841,97.97756258044254
2020-09-15,jpm,99.29205134205276,95.95750427246094,99.4080307146532,95.82219008838045
2020-09-16,jpm,96.10248812810602,96.36344909667969,97.74559318729163,95.4549120355857
2020-09-17,jpm,95.396903220893,95.26158905029297,96.01548439337002,94.44003662191591
2020-09-18,jpm,94.61401948046345,95.05862426757812,96.16047251696448,94.17908209878401
2020-09-21,jpm,92.01404198879577,92.120361328125,92.83560186071615,90.68022760548797
2020-09-22,jpm,91.78207659437963,91.11516571044922,92.45865488398047,90.53524672941273
2020-09-23,jpm,91.6080981901767,89.63636779785156,92.15902231640949,89.55905067636276
2020-09-24,jpm,89.2304260915104,89.55905151367188,91.1441668170935,88.32188169537731
2020-09-25,jpm,88.96945769320592,90.34193420410156,90.58356770421993,88.79548127815794
2020-09-28,jpm,91.87872406938897,92.9419174194336,93.68614539039528,91.19248578149534
2020-09-29,jpm,92.81627059782974,92.15902709960938,92.81627059782974,91.1731655393139
2020-09-30,jpm,92.15901588814174,93.04822540283203,93.94710232231026,92.072031367258
2020-10-01,jpm,93.86978932115548,93.72480773925781,94.49803055259606,92.81626337516407
2020-10-02,jpm,92.06237932205708,94.61402893066406,95.29059989731344,91.90773031592552
2020-10-05,jpm,95.91143682862527,96.61380004882812,96.81865474763798,95.14078870881912
2020-10-06,jpm,97.61857356744322,95.61878967285156,98.38922174098111,95.12128855926726
2020-10-07,jpm,96.53576201228518,97.28690338134766,97.89171039059694,96.25286529013793
